Category,StudentID,StudentFirstName,StudentMiddleName,StudentLastName,BIRTHDATE,SchoolName
Add,976155972,Henry,Nancy,Day,03/15/1999,abc
Add,740220959,Julie,Ruth,Perez,12/04/2000,def
Add,405775973,Sharon,Harold,Hanson,04/07/2001,def
Add,479885127,Heather,Frances,Green,09/04/2000,abc
Add,834518989,Mildred,Michelle,Pierce,05/29/1999,abc
Add,116697778,Jacqueline,Barbara,Gonzalez,02/07/2000,def
Add,279987697,Alice,Billy,Jacobs,07/04/2001,abc
Add,795084600,Cynthia,Scott,Banks,10/17/2001,def
Add,417900496,Gregory,Nancy,Gray,06/02/1999,def
Add,006460761,Frank,Joshua,Sullivan,06/09/1999,def
Add,910563900,Brenda,Harry,Lopez,01/28/1999,def
Add,976354232,Anne,Lillian,Jordan,01/06/2001,abc
Add,856246552,Fred,Phillip,Watkins,11/19/2002,abc
Add,473969397,Ashley,Adam,Thomas,05/22/2002,abc
Add,352476260,Sara,Fred,Griffin,04/14/2002,def
Add,974490130,William,Linda,Torres,12/19/2002,def
Add,214954704,Peter,William,Vasquez,01/02/2001,def
Add,932709357,Charles,Sarah,Wood,07/25/2001,abc
Add,317092834,Nancy,Rebecca,Jackson,10/14/2000,abc
Add,725271232,Donald,Doris,Berry,10/06/2000,def
Add,516396356,Jacqueline,Phillip,Ramos,02/22/2000,def
Add,416750863,Patricia,Eugene,Stone,10/24/2001,abc
Add,089876321,Mary,Joseph,Kennedy,02/17/1999,abc
Add,412349029,Eugene,Bobby,Schmidt,10/09/2002,abc
Add,037499547,Philip,Martin,Wright,05/22/1999,def
Add,643633837,Andrea,Billy,Green,10/14/1999,def
Add,216810520,Jessica,Earl,Spencer,12/29/2002,abc
Add,614172646,Michelle,Christopher,Welch,03/17/1999,def
Add,872951617,Billy,Denise,Freeman,10/05/2002,def
Add,560194398,Christopher,Ashley,Barnes,01/03/2001,abc
Add,250404926,Benjamin,Scott,Kelly,08/09/2001,def
Add,239572836,Michael,Michael,Reid,10/03/2001,abc
Add,978592355,Aaron,Eugene,Jackson,04/05/2000,abc
Add,249054809,David,Jane,Simpson,10/13/2002,abc
Add,002332949,Richard,Donna,Carter,06/16/1999,def
Add,959248534,Eric,Norma,Greene,09/22/2002,abc
Add,944261554,Helen,Nancy,Hamilton,11/06/2001,def
Add,209005135,Benjamin,Larry,Hansen,12/01/2000,def
Add,365437094,Johnny,Amy,Robinson,10/31/2001,abc
Add,399677601,Judy,Randy,Bradley,06/14/2002,abc
Add,589928022,Lisa,Cheryl,Gardner,03/30/2000,def
Add,146419342,Tammy,Angela,Alexander,03/26/1999,def
Add,371870734,Stephanie,Alice,Montgomery,08/17/1999,def
Add,025120958,Andrew,Jeremy,Moreno,10/15/1999,abc
Add,137452210,Thomas,David,Phillips,09/03/2002,abc
Add,181133508,Carl,Cheryl,Long,01/22/2000,abc
Add,501458827,Edward,Cynthia,Morris,06/13/1999,abc
Add,733029858,Julia,Richard,James,04/10/1999,def
Add,021114828,Shawn,Billy,Reyes,04/22/2002,abc
Add,284904110,George,Diane,Nichols,09/11/2002,abc
Add,698619869,Lillian,Jeffrey,Woods,07/05/1999,def
Add,716196627,James,Todd,Gibson,12/27/1999,def
Add,431024354,Mildred,Julie,Elliott,11/10/2001,def
Add,890057276,Cynthia,Alan,Day,06/29/2001,def
Add,937637982,Melissa,Stephen,Chavez,06/15/2001,def
Add,003414581,Beverly,Richard,Reid,09/11/2002,def
Add,558025053,Julie,Lillian,Kennedy,08/11/2001,def
Add,220689435,Helen,Elizabeth,Berry,06/05/2000,abc
Add,880536642,Jeremy,Paul,Simpson,03/13/2002,def
Add,139069887,Annie,Ralph,Adams,07/24/2000,abc
Add,990507688,Bobby,Janice,Hunter,04/14/2001,def
Add,591323721,Edward,Betty,Hughes,03/23/1999,abc
Add,174340649,Shawn,Patrick,Reed,03/12/1999,def
Add,116994831,Debra,Emily,Stanley,08/18/2001,abc
Add,429442776,Marilyn,Antonio,Reid,06/08/2001,abc
Add,873345463,Terry,Jeremy,Ramos,06/04/2002,def
Add,612267914,Joe,Randy,Hawkins,03/29/2002,abc
Add,430374986,Carl,Paula,Reid,10/26/1999,abc
Add,534770471,Andrea,Mildred,Walker,02/22/2002,def
Add,186009772,Phyllis,Alan,Bryant,07/28/1999,def
Add,932409603,Henry,Judy,Oliver,12/14/2000,abc
Add,032250613,Jimmy,Barbara,Weaver,02/09/1999,def
Add,449297859,Diane,Lisa,Moore,08/17/2002,abc
Add,280851841,Anne,Norma,Harper,04/25/2000,def
Add,585658702,Marilyn,Elizabeth,Myers,10/21/1999,def
Add,625269602,Harold,Christina,Castillo,01/25/2001,def
Add,036224372,Chris,Carol,Wagner,12/09/2000,def
Add,867550710,Anthony,John,Perez,08/09/1999,def
Add,227739311,Amanda,Harold,Hill,08/12/2001,abc
Add,987194915,Nicholas,Lawrence,Fisher,07/18/2001,def
Add,395978595,Laura,Joan,Lopez,05/24/2001,abc
